Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Value
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01704","Lentils, dry","2011","2011","505.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01704","Lentils, dry","2012","2012","483.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01704","Lentils, dry","2013","2013","517.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01704","Lentils, dry","2014","2014","440.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01704","Lentils, dry","2015","2015","502.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01704","Lentils, dry","2016","2016","436"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01704","Lentils, dry","2017","2017","457.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01704","Lentils, dry","2018","2018","465.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01704","Lentils, dry","2019","2019","461"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01704","Lentils, dry","2020","2020","509.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01704","Lentils, dry","2021","2021","591.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01704","Lentils, dry","2022","2022","600.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01704","Lentils, dry","2023","2023","628.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2000","2000","1377"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2001","2001","1190"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2002","2002","1087"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2003","2003","1059.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2004","2004","1102"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2005","2005","1010.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2006","2006","1010.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2007","2007","1184"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2008","2008","1288.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2009","2009","1475"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2010","2010","1363.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2011","2011","1275.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2012","2012","1094.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2013","2013","1101.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2014","2014","1076.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2015","2015","1074.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2016","2016","1062.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2017","2017","1064"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2018","2018","1057.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2019","2019","1144.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2020","2020","1196.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2021","2021","1082.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2022","2022","1093"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01214","Lettuce and chicory","2023","2023","1094.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2000","2000","617.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2001","2001","573.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2002","2002","491"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2003","2003","498.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2004","2004","500.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2005","2005","469.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2006","2006","478.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2007","2007","692.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2008","2008","668.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2009","2009","673"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2010","2010","645.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2011","2011","703.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2012","2012","713.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2013","2013","710.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2014","2014","716.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2015","2015","706.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2016","2016","718.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2017","2017","721.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2018","2018","727.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2019","2019","726.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2020","2020","713.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2021","2021","721.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2022","2022","713.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01441","Linseed","2023","2023","756.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2000","2000","1708.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2001","2001","1763.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2002","2002","1844.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2003","2003","2003.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2004","2004","2848.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2005","2005","2984.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2006","2006","3036.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2007","2007","3426.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2008","2008","3415.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2009","2009","3487.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2010","2010","3805.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2011","2011","3989.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2012","2012","3983"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2013","2013","4231.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2014","2014","4321.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2015","2015","4424.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2016","2016","4549.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2017","2017","4718.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2018","2018","4968.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2019","2019","5614"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2020","2020","6305.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2021","2021","5763.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2022","2022","6388.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0112","Maize (corn)","2023","2023","5999.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2000","2000","9962.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2001","2001","10204.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2002","2002","10479.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2003","2003","10064.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2004","2004","10241.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2005","2005","11046.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2006","2006","11202.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2007","2007","10447.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2008","2008","9708.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2009","2009","9373.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2010","2010","9986.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2011","2011","10227.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2012","2012","9183.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2013","2013","8952.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2014","2014","8984.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2015","2015","9333.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2016","2016","8983.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2017","2017","9832.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2018","2018","9964.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2019","2019","10569"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2020","2020","10935.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2021","2021","12537.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2022","2022","13025.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01316","Mangoes, guavas and mangosteens","2023","2023","12151.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0118","Millet","2000","2000","510.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0118","Millet","2001","2001","518.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0118","Millet","2002","2002","541.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0118","Millet","2003","2003","507.5"
